customer_id,customer_name,email,city,state,region,lat,lon,acquisition_date
CUST-0496,Karan Das,customer496@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-06-22
CUST-0497,Arjun Gupta,customer497@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-06-24
CUST-0498,Ananya Singh,customer498@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-24
CUST-0499,Priya Mehta,customer499@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-06-24
CUST-0500,Nikhil Verma,customer500@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-06-25
CUST-0501,Vikram Joshi,customer501@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-25
CUST-0502,Rahul Gupta,customer502@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-06-26
CUST-0503,Ananya Verma,customer503@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-06-26
CUST-0504,Swati Singh,customer504@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-26
CUST-0505,Suresh Chopra,customer505@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-06-27
CUST-0506,Arjun Reddy,customer506@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-06-27
CUST-0507,Amit Kumar,customer507@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-06-27
CUST-0508,Deepika Gupta,customer508@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-27
CUST-0509,Sneha Nair,customer509@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-27
CUST-0510,Ananya Patel,customer510@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-28
CUST-0511,Divya Rao,customer511@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-06-28
CUST-0512,Suresh Singh,customer512@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-06-28
CUST-0513,Rohan Verma,customer513@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-06-28
CUST-0514,Manish Chopra,customer514@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-06-28
CUST-0515,Ananya Kumar,customer515@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-29
CUST-0516,Priya Kapoor,customer516@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-06-29
CUST-0517,Suresh Nair,customer517@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-06-29
CUST-0518,Karan Menon,customer518@email.com,Patna,Bihar,East,25.5941,85.1376,2024-06-29
CUST-0519,Meena Gupta,customer519@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-06-30
CUST-0520,Ananya Das,customer520@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-06-30
CUST-0521,Sneha Kumar,customer521@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-06-30
CUST-0522,Divya Sharma,customer522@email.com,Indore,Madhya Pradesh,Central,22.7196,75.8577,2024-06-30
CUST-0523,Divya Sharma,customer523@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-07-01
CUST-0524,Meena Kapoor,customer524@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-02
CUST-0525,Rahul Das,customer525@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-02
CUST-0526,Pooja Malhotra,customer526@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-07-02
CUST-0527,Ananya Gupta,customer527@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-07-03
CUST-0528,Suresh Kapoor,customer528@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-04
CUST-0529,Sneha Menon,customer529@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-04
CUST-0530,Suresh Kumar,customer530@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-04
CUST-0531,Rahul Verma,customer531@email.com,Indore,Madhya Pradesh,Central,22.7196,75.8577,2024-07-05
CUST-0532,Neha Nair,customer532@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-07-05
CUST-0533,Kavita Gupta,customer533@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-07-06
CUST-0534,Kavita Rao,customer534@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-06
CUST-0535,Priya Menon,customer535@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-06
CUST-0536,Deepika Patel,customer536@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-07-06
CUST-0537,Divya Sharma,customer537@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-06
CUST-0538,Vikram Joshi,customer538@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-07-07
CUST-0539,Manish Joshi,customer539@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-07
CUST-0540,Suresh Kapoor,customer540@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-07
CUST-0541,Ananya Reddy,customer541@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-07
CUST-0542,Amit Chopra,customer542@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-07-07
CUST-0543,Manish Gupta,customer543@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-07
CUST-0544,Meena Patel,customer544@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-09
CUST-0545,Pooja Gupta,customer545@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-09
CUST-0546,Suresh Joshi,customer546@email.com,Indore,Madhya Pradesh,Central,22.7196,75.8577,2024-07-10
CUST-0547,Priya Rao,customer547@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-10
CUST-0548,Amit Kumar,customer548@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-07-10
CUST-0549,Rahul Nair,customer549@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-11
CUST-0550,Deepika Mehta,customer550@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-11
CUST-0551,Arjun Gupta,customer551@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-11
CUST-0552,Pooja Rao,customer552@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-12
CUST-0553,Amit Gupta,customer553@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-12
CUST-0554,Vikram Gupta,customer554@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-13
CUST-0555,Karan Mehta,customer555@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-14
CUST-0556,Pooja Das,customer556@email.com,Indore,Madhya Pradesh,Central,22.7196,75.8577,2024-07-14
CUST-0557,Sneha Joshi,customer557@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-14
CUST-0558,Nikhil Das,customer558@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-07-15
CUST-0559,Neha Nair,customer559@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-15
CUST-0560,Deepika Reddy,customer560@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-16
CUST-0561,Deepika Chopra,customer561@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-16
CUST-0562,Karan Menon,customer562@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-16
CUST-0563,Ananya Sharma,customer563@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-16
CUST-0564,Rohan Sharma,customer564@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-16
CUST-0565,Manish Sharma,customer565@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-17
CUST-0566,Rohan Reddy,customer566@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-17
CUST-0567,Priya Chopra,customer567@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-07-17
CUST-0568,Deepika Nair,customer568@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-07-17
CUST-0569,Karan Reddy,customer569@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-07-18
CUST-0570,Karan Verma,customer570@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-18
CUST-0571,Ananya Kumar,customer571@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-18
CUST-0572,Raj Kumar,customer572@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-18
CUST-0573,Deepika Das,customer573@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-18
CUST-0574,Divya Kapoor,customer574@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-19
CUST-0575,Rohan Menon,customer575@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-07-21
CUST-0576,Rahul Singh,customer576@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-22
CUST-0577,Raj Mehta,customer577@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-22
CUST-0578,Sneha Menon,customer578@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-07-22
CUST-0579,Ananya Joshi,customer579@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-07-22
CUST-0580,Rahul Menon,customer580@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-22
CUST-0581,Vikram Mehta,customer581@email.com,Indore,Madhya Pradesh,Central,22.7196,75.8577,2024-07-23
CUST-0582,Rahul Chopra,customer582@email.com,Patna,Bihar,East,25.5941,85.1376,2024-07-23
CUST-0583,Sneha Verma,customer583@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-24
CUST-0584,Priya Das,customer584@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-24
CUST-0585,Vikram Mehta,customer585@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-25
CUST-0586,Kavita Sharma,customer586@email.com,Patna,Bihar,East,25.5941,85.1376,2024-07-25
CUST-0587,Ananya Menon,customer587@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-07-25
CUST-0588,Rohan Singh,customer588@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-25
CUST-0589,Nikhil Nair,customer589@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-26
CUST-0590,Divya Nair,customer590@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-07-27
CUST-0591,Rohan Menon,customer591@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-07-27
CUST-0592,Deepika Gupta,customer592@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-27
CUST-0593,Rohan Singh,customer593@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-07-27
CUST-0594,Meena Menon,customer594@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-27
CUST-0595,Priya Mehta,customer595@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-07-28
CUST-0596,Karan Kumar,customer596@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-07-28
CUST-0597,Sneha Singh,customer597@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-07-28
CUST-0598,Suresh Mehta,customer598@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-07-28
CUST-0599,Vikram Singh,customer599@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-29
CUST-0600,Suresh Chopra,customer600@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-29
CUST-0601,Kavita Nair,customer601@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-07-29
CUST-0602,Ananya Verma,customer602@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-29
CUST-0603,Deepika Reddy,customer603@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-07-29
CUST-0604,Rohan Das,customer604@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-07-30
CUST-0605,Pooja Mehta,customer605@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-30
CUST-0606,Meena Das,customer606@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-30
CUST-0607,Nikhil Nair,customer607@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-07-31
CUST-0608,Neha Joshi,customer608@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-01
CUST-0609,Rahul Kapoor,customer609@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-01
CUST-0610,Deepika Rao,customer610@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-01
CUST-0611,Suresh Rao,customer611@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-01
CUST-0612,Meena Singh,customer612@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-02
CUST-0613,Swati Singh,customer613@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-02
CUST-0614,Vikram Nair,customer614@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-02
CUST-0615,Vikram Nair,customer615@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-08-02
CUST-0616,Kavita Sharma,customer616@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-02
CUST-0617,Arjun Verma,customer617@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-02
CUST-0618,Karan Menon,customer618@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-02
CUST-0619,Pooja Nair,customer619@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-03
CUST-0620,Arjun Verma,customer620@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-03
CUST-0621,Suresh Reddy,customer621@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-03
CUST-0622,Rahul Chopra,customer622@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-03
CUST-0623,Vikram Gupta,customer623@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-03
CUST-0624,Pooja Singh,customer624@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-04
CUST-0625,Rahul Kapoor,customer625@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-04
CUST-0626,Karan Nair,customer626@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-05
CUST-0627,Rohan Gupta,customer627@email.com,Patna,Bihar,East,25.5941,85.1376,2024-08-05
CUST-0628,Rohan Joshi,customer628@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-08-06
CUST-0629,Arjun Das,customer629@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-06
CUST-0630,Divya Joshi,customer630@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-06
CUST-0631,Arjun Kumar,customer631@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-06
CUST-0632,Divya Joshi,customer632@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-07
CUST-0633,Suresh Verma,customer633@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-08
CUST-0634,Priya Reddy,customer634@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-08
CUST-0635,Neha Mehta,customer635@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-08
CUST-0636,Priya Mehta,customer636@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-08
CUST-0637,Manish Malhotra,customer637@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-09
CUST-0638,Suresh Mehta,customer638@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-08-09
CUST-0639,Meena Mehta,customer639@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-08-11
CUST-0640,Karan Verma,customer640@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-11
CUST-0641,Raj Singh,customer641@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-12
CUST-0642,Ananya Gupta,customer642@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-12
CUST-0643,Rahul Sharma,customer643@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-13
CUST-0644,Suresh Verma,customer644@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-13
CUST-0645,Neha Gupta,customer645@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-13
CUST-0646,Manish Reddy,customer646@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-13
CUST-0647,Manish Singh,customer647@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-13
CUST-0648,Arjun Sharma,customer648@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-14
CUST-0649,Divya Verma,customer649@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-08-14
CUST-0650,Deepika Sharma,customer650@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-15
CUST-0651,Raj Sharma,customer651@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-16
CUST-0652,Nikhil Chopra,customer652@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-16
CUST-0653,Karan Mehta,customer653@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-16
CUST-0654,Karan Chopra,customer654@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-16
CUST-0655,Manish Menon,customer655@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-16
CUST-0656,Swati Nair,customer656@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-17
CUST-0657,Karan Patel,customer657@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-17
CUST-0658,Rahul Chopra,customer658@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-08-17
CUST-0659,Karan Kapoor,customer659@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-18
CUST-0660,Neha Patel,customer660@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-18
CUST-0661,Manish Patel,customer661@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-18
CUST-0662,Ananya Kumar,customer662@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-08-18
CUST-0663,Sneha Sharma,customer663@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-19
CUST-0664,Deepika Menon,customer664@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-19
CUST-0665,Raj Kumar,customer665@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-19
CUST-0666,Kavita Das,customer666@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-08-19
CUST-0667,Karan Chopra,customer667@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-20
CUST-0668,Priya Rao,customer668@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-20
CUST-0669,Rahul Reddy,customer669@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-21
CUST-0670,Neha Reddy,customer670@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-22
CUST-0671,Deepika Sharma,customer671@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-23
CUST-0672,Amit Nair,customer672@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-08-23
CUST-0673,Deepika Verma,customer673@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-08-23
CUST-0674,Rohan Gupta,customer674@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-08-23
CUST-0675,Amit Kumar,customer675@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-24
CUST-0676,Rahul Rao,customer676@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-24
CUST-0677,Rohan Nair,customer677@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-24
CUST-0678,Priya Kumar,customer678@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-08-24
CUST-0679,Pooja Malhotra,customer679@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-08-24
CUST-0680,Pooja Mehta,customer680@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-24
CUST-0681,Swati Singh,customer681@email.com,Lucknow,Uttar Pradesh,North,26.8467,80.9462,2024-08-25
CUST-0682,Divya Gupta,customer682@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-25
CUST-0683,Pooja Kapoor,customer683@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-08-25
CUST-0684,Swati Patel,customer684@email.com,Nagpur,Maharashtra,West,21.1458,79.0882,2024-08-25
CUST-0685,Raj Das,customer685@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-26
CUST-0686,Raj Sharma,customer686@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-08-26
CUST-0687,Karan Malhotra,customer687@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-08-28
CUST-0688,Karan Singh,customer688@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-28
CUST-0689,Neha Patel,customer689@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-08-29
CUST-0690,Rahul Kapoor,customer690@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-08-30
CUST-0691,Vikram Singh,customer691@email.com,Surat,Gujarat,West,21.1702,72.8311,2024-08-30
CUST-0692,Suresh Das,customer692@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-09-02
CUST-0693,Priya Kumar,customer693@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-02
CUST-0694,Meena Singh,customer694@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-02
CUST-0695,Vikram Gupta,customer695@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-02
CUST-0696,Ananya Malhotra,customer696@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-03
CUST-0697,Arjun Patel,customer697@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-03
CUST-0698,Meena Kumar,customer698@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-03
CUST-0699,Divya Das,customer699@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-09-04
CUST-0700,Meena Nair,customer700@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-09-04
CUST-0701,Manish Das,customer701@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-04
CUST-0702,Pooja Reddy,customer702@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-09-04
CUST-0703,Manish Patel,customer703@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-05
CUST-0704,Karan Sharma,customer704@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-05
CUST-0705,Pooja Joshi,customer705@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-06
CUST-0706,Deepika Patel,customer706@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-09-07
CUST-0707,Nikhil Joshi,customer707@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-07
CUST-0708,Raj Joshi,customer708@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-09-07
CUST-0709,Suresh Chopra,customer709@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-07
CUST-0710,Sneha Das,customer710@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-09-08
CUST-0711,Nikhil Patel,customer711@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-08
CUST-0712,Vikram Mehta,customer712@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-09
CUST-0713,Ananya Patel,customer713@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-09-09
CUST-0714,Kavita Singh,customer714@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-09
CUST-0715,Arjun Verma,customer715@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-10
CUST-0716,Priya Sharma,customer716@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-09-10
CUST-0717,Vikram Joshi,customer717@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-09-11
CUST-0718,Ananya Das,customer718@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-11
CUST-0719,Meena Reddy,customer719@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-11
CUST-0720,Kavita Verma,customer720@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-11
CUST-0721,Ananya Mehta,customer721@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-11
CUST-0722,Deepika Patel,customer722@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-11
CUST-0723,Meena Menon,customer723@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-11
CUST-0724,Raj Das,customer724@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-09-11
CUST-0725,Nikhil Sharma,customer725@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-12
CUST-0726,Pooja Malhotra,customer726@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-09-12
CUST-0727,Priya Rao,customer727@email.com,Ahmedabad,Gujarat,West,23.0225,72.5714,2024-09-13
CUST-0728,Suresh Sharma,customer728@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-09-14
CUST-0729,Karan Gupta,customer729@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-14
CUST-0730,Sneha Kumar,customer730@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-09-14
CUST-0731,Suresh Nair,customer731@email.com,Chennai,Tamil Nadu,South,13.0827,80.2707,2024-09-14
CUST-0732,Suresh Malhotra,customer732@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-15
CUST-0733,Sneha Sharma,customer733@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-15
CUST-0734,Raj Nair,customer734@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-09-15
CUST-0735,Amit Verma,customer735@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-09-15
CUST-0736,Priya Reddy,customer736@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-15
CUST-0737,Rohan Nair,customer737@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-16
CUST-0738,Vikram Nair,customer738@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-16
CUST-0739,Rahul Das,customer739@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-17
CUST-0740,Sneha Kapoor,customer740@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-18
CUST-0741,Divya Kumar,customer741@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-18
CUST-0742,Amit Singh,customer742@email.com,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,2024-09-20
CUST-0743,Suresh Sharma,customer743@email.com,Hyderabad,Telangana,South,17.385,78.4867,2024-09-20
CUST-0744,Nikhil Mehta,customer744@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-21
CUST-0745,Priya Joshi,customer745@email.com,Mumbai,Maharashtra,West,19.076,72.8777,2024-09-21
CUST-0746,Priya Gupta,customer746@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-09-21
CUST-0747,Arjun Joshi,customer747@email.com,Bangalore,Karnataka,South,12.9716,77.5946,2024-09-22
CUST-0748,Deepika Sharma,customer748@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-09-22
CUST-0749,Rahul Joshi,customer749@email.com,Kolkata,West Bengal,East,22.5726,88.3639,2024-09-22
CUST-0750,Suresh Nair,customer750@email.com,Jaipur,Rajasthan,North,26.9124,75.7873,2024-09-23
CUST-0751,Kavita Joshi,customer751@email.com,Delhi,Delhi,North,28.7041,77.1025,2024-09-23
CUST-0752,Raj Kumar,customer752@email.com,Pune,Maharashtra,West,18.5204,73.8567,2024-09-23
